receiptEventId,shipmentUnitId,locationCode,locationType,actualReceiptDt,sourceColumn,sourceLineId,matchedRequiredDestination,validationStatus,reasonCode
RE-LS-000330-SHU,HVDC-ADOPT-SCT-0024,SHU,PROJECT_SITE,2025-01-29,BP,LS-000330,true,PASS,
RE-LS-000330-MIR,HVDC-ADOPT-SCT-0024,MIR,PROJECT_SITE,2025-02-05,BQ,LS-000330,true,PASS,
RE-LS-000330-DAS,HVDC-ADOPT-SCT-0024,DAS,PROJECT_SITE,2025-02-19,BR,LS-000330,true,PASS,
RE-LS-000330-AGI,HVDC-ADOPT-SCT-0024,AGI,PROJECT_SITE,2025-02-19,BS,LS-000330,true,PASS,
RE-LS-000330-DSV_OUTDOOR,HVDC-ADOPT-SCT-0024,DSV_OUTDOOR,WAREHOUSE,2024-12-26,BU,LS-000330,false,PASS,
RE-LS-000330-MOSB,HVDC-ADOPT-SCT-0024,MOSB,MOSB_OFFSHORE_STAGING,2025-02-01,BZ,LS-000330,false,PASS,
RE-LS-000331-SHU,HVDC-ADOPT-SCT-0026,SHU,PROJECT_SITE,2025-01-09,BP,LS-000331,true,PASS,
RE-LS-000331-MIR,HVDC-ADOPT-SCT-0026,MIR,PROJECT_SITE,2025-01-07,BQ,LS-000331,true,PASS,
RE-LS-000331-DAS,HVDC-ADOPT-SCT-0026,DAS,PROJECT_SITE,2025-01-25,BR,LS-000331,true,PASS,
RE-LS-000331-AGI,HVDC-ADOPT-SCT-0026,AGI,PROJECT_SITE,2025-01-15,BS,LS-000331,true,PASS,
RE-LS-000331-DSV_OUTDOOR,HVDC-ADOPT-SCT-0026,DSV_OUTDOOR,WAREHOUSE,2025-01-03,BU,LS-000331,false,PASS,
RE-LS-000331-MOSB,HVDC-ADOPT-SCT-0026,MOSB,MOSB_OFFSHORE_STAGING,2025-01-15,BZ,LS-000331,false,PASS,
RE-LS-000332-SHU,HVDC-ADOPT-SCT-0040,SHU,PROJECT_SITE,2025-01-03,BP,LS-000332,true,PASS,
RE-LS-000332-DAS,HVDC-ADOPT-SCT-0040,DAS,PROJECT_SITE,2025-01-09,BR,LS-000332,true,PASS,
RE-LS-000332-MOSB,HVDC-ADOPT-SCT-0040,MOSB,MOSB_OFFSHORE_STAGING,2024-12-25,BZ,LS-000332,false,PASS,
RE-LS-000333-SHU,HVDC-ADOPT-SCT-0041,SHU,PROJECT_SITE,2025-01-03,BP,LS-000333,true,PASS,
RE-LS-000333-DAS,HVDC-ADOPT-SCT-0041,DAS,PROJECT_SITE,2025-01-09,BR,LS-000333,true,PASS,
RE-LS-000333-MOSB,HVDC-ADOPT-SCT-0041,MOSB,MOSB_OFFSHORE_STAGING,2024-12-25,BZ,LS-000333,false,PASS,
RE-LS-000334-MIR,HVDC-ADOPT-HE-0234,MIR,PROJECT_SITE,2025-01-11,BQ,LS-000334,true,PASS,
RE-LS-000335-SHU,HVDC-ADOPT-SIM-0027,SHU,PROJECT_SITE,2024-12-28,BP,LS-000335,true,PASS,
RE-LS-000336-SHU,HVDC-ADOPT-HE-0264,SHU,PROJECT_SITE,2024-12-27,BP,LS-000336,true,PASS,
RE-LS-000337-ZENER_WH,HVDC-ADOPT-ZEN-0004,ZENER_WH,WAREHOUSE,2025-01-16,CB,LS-000337,false,PASS,
RE-LS-000338-SHU,HVDC-ADOPT-SEI-0013,SHU,PROJECT_SITE,2025-11-20,BP,LS-000338,false,PASS,
RE-LS-000338-JDN_MZD,HVDC-ADOPT-SEI-0013,JDN_MZD,WAREHOUSE,2025-01-14,BX,LS-000338,false,PASS,
RE-LS-000339-SHU,HVDC-ADOPT-SCT-0030,SHU,PROJECT_SITE,2025-01-16,BP,LS-000339,true,PASS,
RE-LS-000339-MIR,HVDC-ADOPT-SCT-0030,MIR,PROJECT_SITE,2025-02-01,BQ,LS-000339,true,PASS,
RE-LS-000339-DAS,HVDC-ADOPT-SCT-0030,DAS,PROJECT_SITE,2025-06-21,BR,LS-000339,true,PASS,
RE-LS-000339-AGI,HVDC-ADOPT-SCT-0030,AGI,PROJECT_SITE,2025-09-06,BS,LS-000339,false,PASS,
RE-LS-000339-MOSB,HVDC-ADOPT-SCT-0030,MOSB,MOSB_OFFSHORE_STAGING,2025-01-17,BZ,LS-000339,false,PASS,
RE-LS-000340-SHU,HVDC-ADOPT-HE-0258,SHU,PROJECT_SITE,2025-01-26,BP,LS-000340,true,PASS,
RE-LS-000341-SHU,HVDC-ADOPT-HE-0259,SHU,PROJECT_SITE,2025-01-26,BP,LS-000341,true,PASS,
RE-LS-000342-MIR,HVDC-ADOPT-HE-0260,MIR,PROJECT_SITE,2025-01-26,BQ,LS-000342,true,PASS,
RE-LS-000343-MIR,HVDC-ADOPT-HE-0261,MIR,PROJECT_SITE,2025-01-26,BQ,LS-000343,true,PASS,
RE-LS-000344-SHU,HVDC-ADOPT-HE-0262,SHU,PROJECT_SITE,2025-11-02,BP,LS-000344,false,PASS,
RE-LS-000344-DAS,HVDC-ADOPT-HE-0262,DAS,PROJECT_SITE,2025-05-04,BR,LS-000344,true,PASS,
RE-LS-000344-AGI,HVDC-ADOPT-HE-0262,AGI,PROJECT_SITE,2026-01-23,BS,LS-000344,true,PASS,
RE-LS-000344-DSV_OUTDOOR,HVDC-ADOPT-HE-0262,DSV_OUTDOOR,WAREHOUSE,2025-01-17,BU,LS-000344,false,PASS,
RE-LS-000344-MOSB,HVDC-ADOPT-HE-0262,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000344,false,PASS,
RE-LS-000345-DAS,HVDC-ADOPT-HE-0263,DAS,PROJECT_SITE,2025-05-04,BR,LS-000345,true,PASS,
RE-LS-000345-AGI,HVDC-ADOPT-HE-0263,AGI,PROJECT_SITE,2026-01-23,BS,LS-000345,true,PASS,
RE-LS-000345-DSV_OUTDOOR,HVDC-ADOPT-HE-0263,DSV_OUTDOOR,WAREHOUSE,2025-01-17,BU,LS-000345,false,PASS,
RE-LS-000346-MIR,HVDC-ADOPT-SIM-0035,MIR,PROJECT_SITE,2025-03-19,BQ,LS-000346,true,PASS,
RE-LS-000346-DSV_OUTDOOR,HVDC-ADOPT-SIM-0035,DSV_OUTDOOR,WAREHOUSE,2025-01-20,BU,LS-000346,false,PASS,
RE-LS-000347-SHU,HVDC-ADOPT-SIM-0043,SHU,PROJECT_SITE,2024-01-29,BP,LS-000347,true,PASS,
RE-LS-000348-SHU,HVDC-ADOPT-SIM-0045,SHU,PROJECT_SITE,2025-01-31,BP,LS-000348,true,PASS,
RE-LS-000349-AGI,HVDC-ADOPT-SIM-0041,AGI,PROJECT_SITE,2025-11-10,BS,LS-000349,true,PASS,
RE-LS-000349-MOSB,HVDC-ADOPT-SIM-0041,MOSB,MOSB_OFFSHORE_STAGING,2025-11-06,BZ,LS-000349,false,PASS,
RE-LS-000349-AAA_STORAGE,HVDC-ADOPT-SIM-0041,AAA_STORAGE,THIRD_PARTY_STORAGE,2025-02-07,CA,LS-000349,false,PASS,
RE-LS-000350-SHU,HVDC-ADOPT-SIM-0029,SHU,PROJECT_SITE,2025-01-29,BP,LS-000350,true,PASS,
RE-LS-000350-MIR,HVDC-ADOPT-SIM-0029,MIR,PROJECT_SITE,2025-02-05,BQ,LS-000350,true,PASS,
RE-LS-000350-AGI,HVDC-ADOPT-SIM-0029,AGI,PROJECT_SITE,2025-05-09,BS,LS-000350,true,PASS,
RE-LS-000350-MOSB,HVDC-ADOPT-SIM-0029,MOSB,MOSB_OFFSHORE_STAGING,2025-02-01,BZ,LS-000350,false,PASS,
RE-LS-000351-SHU,HVDC-ADOPT-SIM-0034,SHU,PROJECT_SITE,2025-01-21,BP,LS-000351,true,PASS,
RE-LS-000352-ZENER_WH,HVDC-ADOPT-ZEN-0012,ZENER_WH,WAREHOUSE,2025-01-13,CB,LS-000352,false,PASS,
RE-LS-000353-SHU,HVDC-ADOPT-SCT-0031,SHU,PROJECT_SITE,2025-01-27,BP,LS-000353,true,PASS,
RE-LS-000353-MIR,HVDC-ADOPT-SCT-0031,MIR,PROJECT_SITE,2025-02-01,BQ,LS-000353,true,PASS,
RE-LS-000353-DAS,HVDC-ADOPT-SCT-0031,DAS,PROJECT_SITE,2025-04-28,BR,LS-000353,true,PASS,
RE-LS-000353-AGI,HVDC-ADOPT-SCT-0031,AGI,PROJECT_SITE,2025-04-21,BS,LS-000353,true,PASS,
RE-LS-000353-MOSB,HVDC-ADOPT-SCT-0031,MOSB,MOSB_OFFSHORE_STAGING,2025-01-31,BZ,LS-000353,false,PASS,
RE-LS-000354-SHU,HVDC-ADOPT-SCT-0032,SHU,PROJECT_SITE,2025-01-27,BP,LS-000354,true,PASS,
RE-LS-000354-MIR,HVDC-ADOPT-SCT-0032,MIR,PROJECT_SITE,2025-02-01,BQ,LS-000354,true,PASS,
RE-LS-000354-DAS,HVDC-ADOPT-SCT-0032,DAS,PROJECT_SITE,2025-02-05,BR,LS-000354,true,PASS,
RE-LS-000354-AGI,HVDC-ADOPT-SCT-0032,AGI,PROJECT_SITE,2025-07-23,BS,LS-000354,true,PASS,
RE-LS-000354-DSV_INDOOR,HVDC-ADOPT-SCT-0032,DSV_INDOOR,WAREHOUSE,2025-03-19,BT,LS-000354,false,PASS,
RE-LS-000354-MOSB,HVDC-ADOPT-SCT-0032,MOSB,MOSB_OFFSHORE_STAGING,2025-01-31,BZ,LS-000354,false,PASS,
RE-LS-000355-SHU,HVDC-ADOPT-SCT-0036,SHU,PROJECT_SITE,2025-02-05,BP,LS-000355,true,PASS,
RE-LS-000355-MIR,HVDC-ADOPT-SCT-0036,MIR,PROJECT_SITE,2025-02-05,BQ,LS-000355,true,PASS,
RE-LS-000355-DAS,HVDC-ADOPT-SCT-0036,DAS,PROJECT_SITE,2025-02-10,BR,LS-000355,true,PASS,
RE-LS-000355-AGI,HVDC-ADOPT-SCT-0036,AGI,PROJECT_SITE,2025-02-08,BS,LS-000355,true,PASS,
RE-LS-000355-MOSB,HVDC-ADOPT-SCT-0036,MOSB,MOSB_OFFSHORE_STAGING,2025-01-28,BZ,LS-000355,false,PASS,
RE-LS-000356-SHU,HVDC-ADOPT-SEI-0018,SHU,PROJECT_SITE,2026-01-17,BP,LS-000356,false,PASS,
RE-LS-000356-JDN_WATERFRONT,HVDC-ADOPT-SEI-0018,JDN_WATERFRONT,WAREHOUSE,2025-01-27,BY,LS-000356,false,PASS,
RE-LS-000357-ZENER_WH,HVDC-ADOPT-ZEN-0015,ZENER_WH,WAREHOUSE,2025-01-16,CB,LS-000357,false,PASS,
RE-LS-000358-SHU,HVDC-ADOPT-SCT-0044,SHU,PROJECT_SITE,2025-01-29,BP,LS-000358,true,PASS,
RE-LS-000358-MIR,HVDC-ADOPT-SCT-0044,MIR,PROJECT_SITE,2024-02-18,BQ,LS-000358,true,PASS,
RE-LS-000358-DAS,HVDC-ADOPT-SCT-0044,DAS,PROJECT_SITE,2025-02-14,BR,LS-000358,true,PASS,
RE-LS-000358-AGI,HVDC-ADOPT-SCT-0044,AGI,PROJECT_SITE,2025-02-06,BS,LS-000358,true,PASS,
RE-LS-000358-DSV_OUTDOOR,HVDC-ADOPT-SCT-0044,DSV_OUTDOOR,WAREHOUSE,2025-01-16,BU,LS-000358,false,PASS,
RE-LS-000358-MOSB,HVDC-ADOPT-SCT-0044,MOSB,MOSB_OFFSHORE_STAGING,2025-01-17,BZ,LS-000358,false,PASS,
RE-LS-000359-SHU,HVDC-ADOPT-SCT-0035,SHU,PROJECT_SITE,2025-02-05,BP,LS-000359,true,PASS,
RE-LS-000359-MIR,HVDC-ADOPT-SCT-0035,MIR,PROJECT_SITE,2025-02-05,BQ,LS-000359,true,PASS,
RE-LS-000359-DAS,HVDC-ADOPT-SCT-0035,DAS,PROJECT_SITE,2025-02-12,BR,LS-000359,true,PASS,
RE-LS-000359-AGI,HVDC-ADOPT-SCT-0035,AGI,PROJECT_SITE,2025-03-11,BS,LS-000359,true,PASS,
RE-LS-000359-MOSB,HVDC-ADOPT-SCT-0035,MOSB,MOSB_OFFSHORE_STAGING,2025-01-31,BZ,LS-000359,false,PASS,
RE-LS-000360-SHU,HVDC-ADOPT-SCT-0034,SHU,PROJECT_SITE,2025-01-30,BP,LS-000360,true,PASS,
RE-LS-000360-MIR,HVDC-ADOPT-SCT-0034,MIR,PROJECT_SITE,2025-01-30,BQ,LS-000360,true,PASS,
RE-LS-000360-DAS,HVDC-ADOPT-SCT-0034,DAS,PROJECT_SITE,2025-06-21,BR,LS-000360,true,PASS,
RE-LS-000360-AGI,HVDC-ADOPT-SCT-0034,AGI,PROJECT_SITE,2025-08-24,BS,LS-000360,true,PASS,
RE-LS-000360-MOSB,HVDC-ADOPT-SCT-0034,MOSB,MOSB_OFFSHORE_STAGING,2025-01-29,BZ,LS-000360,false,PASS,
RE-LS-000361-MIR,HVDC-ADOPT-SCT-0028,MIR,PROJECT_SITE,2025-02-16,BQ,LS-000361,true,PASS,
RE-LS-000361-DAS,HVDC-ADOPT-SCT-0028,DAS,PROJECT_SITE,2025-02-19,BR,LS-000361,true,PASS,
RE-LS-000361-MOSB,HVDC-ADOPT-SCT-0028,MOSB,MOSB_OFFSHORE_STAGING,2025-01-29,BZ,LS-000361,false,PASS,
RE-LS-000362-AGI,HVDC-ADOPT-SIM-0036-A,AGI,PROJECT_SITE,2025-07-28,BS,LS-000362,true,PASS,
RE-LS-000362-DSV_OUTDOOR,HVDC-ADOPT-SIM-0036-A,DSV_OUTDOOR,WAREHOUSE,2025-02-05,BU,LS-000362,false,PASS,
RE-LS-000362-MOSB,HVDC-ADOPT-SIM-0036-A,MOSB,MOSB_OFFSHORE_STAGING,2025-07-19,BZ,LS-000362,false,PASS,
RE-LS-000363-AGI,HVDC-ADOPT-SIM-0036-B,AGI,PROJECT_SITE,2025-08-13,BS,LS-000363,true,PASS,
RE-LS-000363-DSV_OUTDOOR,HVDC-ADOPT-SIM-0036-B,DSV_OUTDOOR,WAREHOUSE,2025-02-05,BU,LS-000363,false,PASS,
RE-LS-000363-MOSB,HVDC-ADOPT-SIM-0036-B,MOSB,MOSB_OFFSHORE_STAGING,2025-07-19,BZ,LS-000363,false,PASS,
RE-LS-000364-AGI,HVDC-ADOPT-SIM-0037-A,AGI,PROJECT_SITE,2025-08-13,BS,LS-000364,true,PASS,
RE-LS-000364-DSV_OUTDOOR,HVDC-ADOPT-SIM-0037-A,DSV_OUTDOOR,WAREHOUSE,2025-02-05,BU,LS-000364,false,PASS,
RE-LS-000364-MOSB,HVDC-ADOPT-SIM-0037-A,MOSB,MOSB_OFFSHORE_STAGING,2025-07-29,BZ,LS-000364,false,PASS,
RE-LS-000365-AGI,HVDC-ADOPT-SIM-0037-B,AGI,PROJECT_SITE,2025-09-16,BS,LS-000365,true,PASS,
RE-LS-000365-DSV_OUTDOOR,HVDC-ADOPT-SIM-0037-B,DSV_OUTDOOR,WAREHOUSE,2025-02-05,BU,LS-000365,false,PASS,
RE-LS-000365-MOSB,HVDC-ADOPT-SIM-0037-B,MOSB,MOSB_OFFSHORE_STAGING,2025-07-29,BZ,LS-000365,false,PASS,
RE-LS-000366-JDN_MZD,HVDC-ADOPT-SEI-0019,JDN_MZD,WAREHOUSE,2025-02-08,BX,LS-000366,false,PASS,
RE-LS-000367-SHU,HVDC-ADOPT-SCT-0046,SHU,PROJECT_SITE,2025-01-30,BP,LS-000367,true,PASS,
RE-LS-000368-AGI,HVDC-ADOPT-HE-0238,AGI,PROJECT_SITE,2026-03-04,BS,LS-000368,true,PASS,
RE-LS-000368-DSV_INDOOR,HVDC-ADOPT-HE-0238,DSV_INDOOR,WAREHOUSE,2025-02-01,BT,LS-000368,false,PASS,
RE-LS-000369-MIR,HVDC-ADOPT-HE-0239,MIR,PROJECT_SITE,2025-10-20,BQ,LS-000369,true,PASS,
RE-LS-000370-SHU,HVDC-ADOPT-HE-0243,SHU,PROJECT_SITE,2025-02-15,BP,LS-000370,true,PASS,
RE-LS-000371-MIR,HVDC-ADOPT-HE-0253,MIR,PROJECT_SITE,2025-02-15,BQ,LS-000371,true,PASS,
RE-LS-000372-SHU,HVDC-ADOPT-HE-0254,SHU,PROJECT_SITE,2025-02-15,BP,LS-000372,true,PASS,
RE-LS-000372-MOSB,HVDC-ADOPT-HE-0254,MOSB,MOSB_OFFSHORE_STAGING,2025-10-17,BZ,LS-000372,false,PASS,
RE-LS-000373-SHU,HVDC-ADOPT-HE-0255,SHU,PROJECT_SITE,2025-02-15,BP,LS-000373,true,PASS,
RE-LS-000374-DAS,HVDC-ADOPT-HE-0256,DAS,PROJECT_SITE,2025-06-17,BR,LS-000374,true,PASS,
RE-LS-000374-DSV_OUTDOOR,HVDC-ADOPT-HE-0256,DSV_OUTDOOR,WAREHOUSE,2025-02-06,BU,LS-000374,false,PASS,
RE-LS-000374-MOSB,HVDC-ADOPT-HE-0256,MOSB,MOSB_OFFSHORE_STAGING,2025-06-13,BZ,LS-000374,false,PASS,
RE-LS-000375-DAS,HVDC-ADOPT-HE-0257,DAS,PROJECT_SITE,2025-04-21,BR,LS-000375,true,PASS,
RE-LS-000375-DSV_OUTDOOR,HVDC-ADOPT-HE-0257,DSV_OUTDOOR,WAREHOUSE,2025-02-06,BU,LS-000375,false,PASS,
RE-LS-000376-SHU,HVDC-ADOPT-SCT-0037,SHU,PROJECT_SITE,2025-02-17,BP,LS-000376,true,PASS,
RE-LS-000376-MIR,HVDC-ADOPT-SCT-0037,MIR,PROJECT_SITE,2025-02-10,BQ,LS-000376,true,PASS,
RE-LS-000376-DAS,HVDC-ADOPT-SCT-0037,DAS,PROJECT_SITE,2025-05-25,BR,LS-000376,true,PASS,
RE-LS-000376-MOSB,HVDC-ADOPT-SCT-0037,MOSB,MOSB_OFFSHORE_STAGING,2025-02-10,BZ,LS-000376,false,PASS,
RE-LS-000377-AGI,HVDC-ADOPT-SCT-0029,AGI,PROJECT_SITE,2025-02-16,BS,LS-000377,true,PASS,
RE-LS-000377-MOSB,HVDC-ADOPT-SCT-0029,MOSB,MOSB_OFFSHORE_STAGING,2025-02-06,BZ,LS-000377,false,PASS,
RE-LS-000378-ZENER_WH,HVDC-ADOPT-ZEN-0013,ZENER_WH,WAREHOUSE,2025-02-05,CB,LS-000378,false,PASS,
RE-LS-000379-SHU,HVDC-ADOPT-HE-0290,SHU,PROJECT_SITE,2025-02-06,BP,LS-000379,true,PASS,
RE-LS-000380-JDN_MZD,HVDC-ADOPT-SEI-0017-03,JDN_MZD,WAREHOUSE,2025-02-08,BX,LS-000380,false,PASS,
RE-LS-000381-AGI,HVDC-ADOPT-HE-0233,AGI,PROJECT_SITE,2026-02-02,BS,LS-000381,true,PASS,
RE-LS-000381-MOSB,HVDC-ADOPT-HE-0233,MOSB,MOSB_OFFSHORE_STAGING,2025-11-22,BZ,LS-000381,false,PASS,
RE-LS-000382-SHU,HVDC-ADOPT-HE-0236,SHU,PROJECT_SITE,2025-06-16,BP,LS-000382,true,PASS,
RE-LS-000382-MIR,HVDC-ADOPT-HE-0236,MIR,PROJECT_SITE,2025-10-21,BQ,LS-000382,true,PASS,
RE-LS-000382-DAS,HVDC-ADOPT-HE-0236,DAS,PROJECT_SITE,2025-05-30,BR,LS-000382,true,PASS,
RE-LS-000382-AGI,HVDC-ADOPT-HE-0236,AGI,PROJECT_SITE,2026-01-23,BS,LS-000382,true,PASS,
RE-LS-000382-DSV_INDOOR,HVDC-ADOPT-HE-0236,DSV_INDOOR,WAREHOUSE,2025-02-14,BT,LS-000382,false,PASS,
RE-LS-000382-MOSB,HVDC-ADOPT-HE-0236,MOSB,MOSB_OFFSHORE_STAGING,2025-05-26,BZ,LS-000382,false,PASS,
RE-LS-000383-DAS,HVDC-ADOPT-SCT-0048,DAS,PROJECT_SITE,2025-02-17,BR,LS-000383,true,PASS,
RE-LS-000383-MOSB,HVDC-ADOPT-SCT-0048,MOSB,MOSB_OFFSHORE_STAGING,2025-02-10,BZ,LS-000383,false,PASS,
RE-LS-000384-SHU,HVDC-ADOPT-SEI-0017-01,SHU,PROJECT_SITE,2025-11-20,BP,LS-000384,false,PASS,
RE-LS-000384-JDN_MZD,HVDC-ADOPT-SEI-0017-01,JDN_MZD,WAREHOUSE,2025-02-20,BX,LS-000384,false,PASS,
RE-LS-000385-SHU,HVDC-ADOPT-SCT-0038,SHU,PROJECT_SITE,2025-02-26,BP,LS-000385,true,PASS,
RE-LS-000385-MIR,HVDC-ADOPT-SCT-0038,MIR,PROJECT_SITE,2025-02-28,BQ,LS-000385,true,PASS,
RE-LS-000385-DAS,HVDC-ADOPT-SCT-0038,DAS,PROJECT_SITE,2025-04-28,BR,LS-000385,true,PASS,
RE-LS-000385-AGI,HVDC-ADOPT-SCT-0038,AGI,PROJECT_SITE,2025-04-21,BS,LS-000385,true,PASS,
RE-LS-000385-MOSB,HVDC-ADOPT-SCT-0038,MOSB,MOSB_OFFSHORE_STAGING,2025-03-19,BZ,LS-000385,false,PASS,
RE-LS-000386-ZENER_WH,HVDC-ADOPT-ZEN-0006,ZENER_WH,WAREHOUSE,2025-02-15,CB,LS-000386,false,PASS,
RE-LS-000387-SHU,HVDC-ADOPT-HE-0302,SHU,PROJECT_SITE,2025-02-19,BP,LS-000387,true,PASS,
RE-LS-000388-SHU,HVDC-ADOPT-HE-0307,SHU,PROJECT_SITE,2025-02-19,BP,LS-000388,true,PASS,
RE-LS-000389-SHU,HVDC-ADOPT-SCT-0056,SHU,PROJECT_SITE,2025-02-21,BP,LS-000389,true,PASS,
RE-LS-000389-DAS,HVDC-ADOPT-SCT-0056,DAS,PROJECT_SITE,2025-03-09,BR,LS-000389,true,PASS,
RE-LS-000389-MOSB,HVDC-ADOPT-SCT-0056,MOSB,MOSB_OFFSHORE_STAGING,2025-02-10,BZ,LS-000389,false,PASS,
RE-LS-000390-SHU,HVDC-ADOPT-SCT-0039,SHU,PROJECT_SITE,2025-04-24,BP,LS-000390,true,PASS,
RE-LS-000390-MIR,HVDC-ADOPT-SCT-0039,MIR,PROJECT_SITE,2025-02-28,BQ,LS-000390,true,PASS,
RE-LS-000390-DAS,HVDC-ADOPT-SCT-0039,DAS,PROJECT_SITE,2025-03-31,BR,LS-000390,true,PASS,
RE-LS-000390-AGI,HVDC-ADOPT-SCT-0039,AGI,PROJECT_SITE,2025-04-06,BS,LS-000390,true,PASS,
RE-LS-000390-MOSB,HVDC-ADOPT-SCT-0039,MOSB,MOSB_OFFSHORE_STAGING,2025-03-18,BZ,LS-000390,false,PASS,
RE-LS-000391-DAS,HVDC-ADOPT-HE-0267,DAS,PROJECT_SITE,2025-02-21,BR,LS-000391,true,PASS,
RE-LS-000391-MOSB,HVDC-ADOPT-HE-0267,MOSB,MOSB_OFFSHORE_STAGING,2025-02-20,BZ,LS-000391,false,PASS,
RE-LS-000392-SHU,HVDC-ADOPT-SCT-0042,SHU,PROJECT_SITE,2025-03-03,BP,LS-000392,true,PASS,
RE-LS-000392-MIR,HVDC-ADOPT-SCT-0042,MIR,PROJECT_SITE,2025-03-03,BQ,LS-000392,true,PASS,
RE-LS-000392-DAS,HVDC-ADOPT-SCT-0042,DAS,PROJECT_SITE,2025-04-28,BR,LS-000392,true,PASS,
RE-LS-000392-MOSB,HVDC-ADOPT-SCT-0042,MOSB,MOSB_OFFSHORE_STAGING,2025-03-01,BZ,LS-000392,false,PASS,
RE-LS-000393-SHU,HVDC-ADOPT-HE-0245,SHU,PROJECT_SITE,2025-03-19,BP,LS-000393,true,PASS,
RE-LS-000394-SHU,HVDC-ADOPT-HE-0246,SHU,PROJECT_SITE,2025-06-16,BP,LS-000394,true,PASS,
RE-LS-000394-DSV_INDOOR,HVDC-ADOPT-HE-0246,DSV_INDOOR,WAREHOUSE,2025-03-01,BT,LS-000394,false,PASS,
RE-LS-000395-SHU,HVDC-ADOPT-HE-0247,SHU,PROJECT_SITE,2025-06-16,BP,LS-000395,true,PASS,
RE-LS-000395-DSV_INDOOR,HVDC-ADOPT-HE-0247,DSV_INDOOR,WAREHOUSE,2025-03-01,BT,LS-000395,false,PASS,
RE-LS-000396-MIR,HVDC-ADOPT-HE-0248,MIR,PROJECT_SITE,2025-03-18,BQ,LS-000396,true,PASS,
RE-LS-000397-MIR,HVDC-ADOPT-HE-0249,MIR,PROJECT_SITE,2025-10-24,BQ,LS-000397,true,PASS,
RE-LS-000397-DSV_INDOOR,HVDC-ADOPT-HE-0249,DSV_INDOOR,WAREHOUSE,2025-03-01,BT,LS-000397,false,PASS,
RE-LS-000398-MIR,HVDC-ADOPT-HE-0250,MIR,PROJECT_SITE,2025-10-20,BQ,LS-000398,true,PASS,
RE-LS-000398-DSV_INDOOR,HVDC-ADOPT-HE-0250,DSV_INDOOR,WAREHOUSE,2025-03-01,BT,LS-000398,false,PASS,
RE-LS-000399-AGI,HVDC-ADOPT-SIM-0042-A,AGI,PROJECT_SITE,2025-09-16,BS,LS-000399,true,PASS,
RE-LS-000399-DSV_OUTDOOR,HVDC-ADOPT-SIM-0042-A,DSV_OUTDOOR,WAREHOUSE,2025-03-17,BU,LS-000399,false,PASS,
RE-LS-000399-MOSB,HVDC-ADOPT-SIM-0042-A,MOSB,MOSB_OFFSHORE_STAGING,2025-07-17,BZ,LS-000399,false,PASS,
RE-LS-000400-AGI,HVDC-ADOPT-SIM-0042-B,AGI,PROJECT_SITE,2025-09-16,BS,LS-000400,true,PASS,
RE-LS-000400-DSV_OUTDOOR,HVDC-ADOPT-SIM-0042-B,DSV_OUTDOOR,WAREHOUSE,2025-03-17,BU,LS-000400,false,PASS,
RE-LS-000400-MOSB,HVDC-ADOPT-SIM-0042-B,MOSB,MOSB_OFFSHORE_STAGING,2025-07-17,BZ,LS-000400,false,PASS,
RE-LS-000401-DAS,HVDC-ADOPT-SIM-0050,DAS,PROJECT_SITE,2025-04-28,BR,LS-000401,true,PASS,
RE-LS-000401-MOSB,HVDC-ADOPT-SIM-0050,MOSB,MOSB_OFFSHORE_STAGING,2025-04-09,BZ,LS-000401,false,PASS,
RE-LS-000402-SHU,HVDC-ADOPT-SIM-0053,SHU,PROJECT_SITE,2025-04-19,BP,LS-000402,true,PASS,
RE-LS-000403-AGI,HVDC-ADOPT-SIM-0052,AGI,PROJECT_SITE,2025-11-08,BS,LS-000403,true,PASS,
RE-LS-000403-DSV_OUTDOOR,HVDC-ADOPT-SIM-0052,DSV_OUTDOOR,WAREHOUSE,2025-03-14,BU,LS-000403,false,PASS,
RE-LS-000403-MOSB,HVDC-ADOPT-SIM-0052,MOSB,MOSB_OFFSHORE_STAGING,2025-07-17,BZ,LS-000403,false,PASS,
RE-LS-000404-SHU,HVDC-ADOPT-HE-0216,SHU,PROJECT_SITE,2025-04-20,BP,LS-000404,true,PASS,
RE-LS-000405-SHU,HVDC-ADOPT-HE-0220,SHU,PROJECT_SITE,2025-04-12,BP,LS-000405,true,PASS,
RE-LS-000406-MIR,HVDC-ADOPT-HE-0221,MIR,PROJECT_SITE,2025-04-11,BQ,LS-000406,true,PASS,
RE-LS-000407-DAS,HVDC-ADOPT-HE-0222,DAS,PROJECT_SITE,2025-06-17,BR,LS-000407,true,PASS,
RE-LS-000407-AGI,HVDC-ADOPT-HE-0222,AGI,PROJECT_SITE,2026-02-26,BS,LS-000407,true,PASS,
RE-LS-000407-DSV_OUTDOOR,HVDC-ADOPT-HE-0222,DSV_OUTDOOR,WAREHOUSE,2025-04-09,BU,LS-000407,false,PASS,
RE-LS-000407-MOSB,HVDC-ADOPT-HE-0222,MOSB,MOSB_OFFSHORE_STAGING,2025-04-09,BZ,LS-000407,false,PASS,
RE-LS-000408-MIR,HVDC-ADOPT-HE-0217,MIR,PROJECT_SITE,2025-04-20,BQ,LS-000408,true,PASS,
